Unnamed: 0,neighbourhood_group_cleansed,property_type,room_type,bedrooms,price,minimum_nights_avg_ntm,instant_bookable,property_type_group,review_score,review_score_porcent,occupancy_rate,bedroom_occupancy_percent,min_nights_percent_year
8289,Centro,Entire rental unit,Entire home/apt,2.0,207.0,6.7,True,Floor,4,0.69,0.78,0.82,0.02
8290,Arganzuela,Entire rental unit,Entire home/apt,2.0,189.0,26.3,True,House,5,0.86,0.68,1.0,0.07
8291,Ciudad Lineal,Entire rental unit,Entire home/apt,1.0,103.0,28.0,True,Floor,5,0.92,0.38,0.89,0.08
8292,Salamanca,Entire rental unit,Entire home/apt,2.0,246.0,18.9,True,House,4,0.64,0.35,0.88,0.05
8293,Barajas,Entire rental unit,Entire home/apt,1.0,298.0,1.0,True,House,1,0.07,0.73,0.9,0.0
8294,ChamartÃ­n,Private room in rental unit,Private room,1.0,100.0,3.0,False,Room,4,0.66,0.6,0.91,0.01
8295,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,83.0,6.8,True,Floor,4,0.75,0.52,0.87,0.02
8296,ChamartÃ­n,Private room in rental unit,Private room,1.0,110.0,3.0,False,Room,4,0.76,0.95,0.85,0.01
8297,Centro,Entire rental unit,Entire home/apt,1.0,104.0,6.4,True,House,3,0.52,0.41,0.37,0.02
8298,Centro,Entire rental unit,Entire home/apt,1.0,89.0,2.1,True,Floor,1,0.11,0.8,0.87,0.01
8299,Centro,Entire rental unit,Entire home/apt,1.0,80.0,2.4,True,House,3,0.46,0.57,0.94,0.01
8300,ChamberÃ­,Entire rental unit,Entire home/apt,0.0,83.0,5.3,True,House,5,0.95,0.34,0.87,0.01
8301,Salamanca,Entire rental unit,Entire home/apt,0.0,85.0,28.0,False,Floor,4,0.74,0.41,0.98,0.08
8302,Centro,Entire rental unit,Entire home/apt,1.0,113.0,6.8,True,Floor,4,0.7,0.78,0.99,0.02
8303,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,141.0,3.0,False,Floor,4,0.64,0.71,0.4,0.01
8304,ChamberÃ­,Entire rental unit,Entire home/apt,3.0,179.0,31.0,False,House,5,0.88,0.59,0.87,0.08
8305,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,124.0,31.0,False,Floor,3,0.6,0.45,0.74,0.08
8306,Centro,Entire rental unit,Entire home/apt,1.0,76.0,4.1,False,House,4,0.7,0.84,0.47,0.01
8307,Salamanca,Entire rental unit,Entire home/apt,4.0,335.0,30.0,False,Floor,5,0.98,0.73,0.85,0.08
8308,Salamanca,Entire rental unit,Entire home/apt,2.0,285.0,3.6,True,House,3,0.5,0.81,0.89,0.01
8309,Salamanca,Entire rental unit,Entire home/apt,2.0,255.0,3.7,True,Floor,5,0.97,0.86,0.99,0.01
8310,Salamanca,Entire rental unit,Entire home/apt,2.0,210.0,3.5,True,House,5,0.86,0.93,0.96,0.01
8311,Centro,Entire rental unit,Entire home/apt,1.0,140.0,3.8,True,House,3,0.51,0.7,0.91,0.01
8312,Centro,Entire rental unit,Entire home/apt,2.0,178.0,2.0,False,House,1,0.13,0.51,0.64,0.01
8313,Barajas,Entire rental unit,Entire home/apt,2.0,139.0,1.0,True,Floor,4,0.69,0.62,0.68,0.0
8314,Centro,Entire rental unit,Entire home/apt,2.0,158.0,31.0,False,Floor,4,0.66,0.79,1.0,0.08
8315,Arganzuela,Entire rental unit,Entire home/apt,2.0,164.0,7.0,True,Floor,4,0.77,0.91,0.82,0.02
8316,Centro,Entire rental unit,Entire home/apt,2.0,129.0,5.0,False,House,5,0.88,0.45,0.76,0.01
8317,San Blas - Canillejas,Entire rental unit,Entire home/apt,1.0,72.0,4.7,True,Floor,5,0.83,0.69,1.0,0.01
8318,Ciudad Lineal,Private room in rental unit,Private room,1.0,43.0,1.0,True,Room,3,0.52,0.38,0.9,0.0
8319,Centro,Entire rental unit,Entire home/apt,0.0,113.0,2.0,False,House,4,0.78,0.63,0.63,0.01
8320,Centro,Entire rental unit,Entire home/apt,3.0,195.0,3.0,False,Floor,1,0.19,0.56,0.89,0.01
8321,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,89.0,2.0,False,House,4,0.72,0.35,0.65,0.01
8322,Centro,Entire rental unit,Entire home/apt,0.0,102.0,6.8,True,Floor,2,0.21,0.39,0.89,0.02
8323,Centro,Entire rental unit,Entire home/apt,1.0,141.0,2.1,False,House,5,0.86,0.34,0.87,0.01
8324,Centro,Entire rental unit,Entire home/apt,1.0,111.0,31.0,False,House,5,0.83,0.4,0.97,0.08
8325,Centro,Entire rental unit,Entire home/apt,1.0,152.0,3.8,True,House,3,0.51,0.68,0.88,0.01
8326,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,105.0,6.8,True,Floor,5,0.96,0.3,0.84,0.02
8327,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,150.0,1.0,False,Floor,4,0.71,0.84,0.84,0.0
8328,Ciudad Lineal,Entire rental unit,Entire home/apt,1.0,64.0,30.0,True,House,5,0.88,0.61,0.32,0.08
8329,Centro,Entire rental unit,Entire home/apt,1.0,98.0,1.1,False,Floor,4,0.76,0.73,0.84,0.0
8330,Centro,Entire rental unit,Entire home/apt,0.0,134.0,1.0,True,Floor,3,0.47,0.83,0.92,0.0
8331,Salamanca,Entire rental unit,Entire home/apt,4.0,189.0,31.0,False,House,4,0.73,0.69,0.86,0.08
8332,Centro,Entire serviced apartment,Entire home/apt,1.0,138.0,2.2,True,Room,1,0.18,0.59,0.75,0.01
8333,Centro,Entire serviced apartment,Entire home/apt,1.0,155.0,2.1,True,Room,3,0.57,0.56,0.95,0.01
8334,Centro,Entire serviced apartment,Entire home/apt,1.0,152.0,2.2,True,Room,2,0.27,0.6,0.92,0.01
8335,Centro,Entire rental unit,Entire home/apt,1.0,124.0,4.6,True,Floor,5,0.86,0.42,0.85,0.01
8336,Centro,Entire rental unit,Entire home/apt,1.0,109.0,4.6,True,Floor,5,0.91,0.42,0.89,0.01
8337,Centro,Entire rental unit,Entire home/apt,0.0,101.0,4.6,True,House,2,0.33,0.39,0.88,0.01
8338,Centro,Entire rental unit,Entire home/apt,2.0,175.0,4.6,True,House,4,0.69,0.58,0.95,0.01
8339,Ciudad Lineal,Entire rental unit,Entire home/apt,2.0,50.0,25.0,True,Floor,5,0.82,0.63,0.89,0.07
8340,Centro,Entire serviced apartment,Entire home/apt,1.0,195.0,2.1,True,Room,2,0.33,0.35,0.9,0.01
8341,Centro,Entire serviced apartment,Entire home/apt,1.0,163.0,2.1,True,Room,3,0.43,0.59,0.95,0.01
8342,Centro,Entire serviced apartment,Entire home/apt,2.0,193.0,2.2,True,Room,4,0.74,0.52,0.95,0.01
8343,Arganzuela,Entire rental unit,Entire home/apt,2.0,106.0,4.8,True,Floor,4,0.69,0.85,0.95,0.01
8344,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,98.0,6.4,True,Floor,5,0.87,0.69,0.88,0.02
8345,Centro,Entire rental unit,Entire home/apt,2.0,131.0,31.0,False,Floor,4,0.7,0.63,0.91,0.08
8346,Ciudad Lineal,Entire rental unit,Entire home/apt,2.0,125.0,3.8,False,House,4,0.78,0.76,0.67,0.01
8347,Salamanca,Entire rental unit,Entire home/apt,0.0,116.0,6.7,True,House,2,0.22,0.35,0.81,0.02
8348,Arganzuela,Entire condo,Entire home/apt,1.0,169.0,2.0,True,House,1,0.06,0.94,0.66,0.01
8349,TetuÃ¡n,Entire rental unit,Entire home/apt,0.0,99.0,6.8,True,House,1,0.18,0.5,0.86,0.02
8350,Salamanca,Entire rental unit,Entire home/apt,0.0,96.0,6.8,True,House,5,0.98,0.62,0.46,0.02
8351,Centro,Entire rental unit,Entire home/apt,1.0,200.0,4.2,True,House,5,0.86,0.66,0.52,0.01
8352,Centro,Entire rental unit,Entire home/apt,2.0,88.0,4.7,False,Floor,5,1.0,0.92,0.89,0.01
8353,Retiro,Entire rental unit,Entire home/apt,0.0,68.0,5.2,True,House,2,0.25,0.7,0.96,0.01
8354,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,113.0,6.8,True,Floor,4,0.74,0.68,0.74,0.02
8355,Salamanca,Entire rental unit,Entire home/apt,0.0,54.0,1.0,False,Floor,5,0.88,0.58,0.85,0.0
8356,Moncloa - Aravaca,Private room in rental unit,Private room,1.0,53.0,1.0,False,Room,4,0.74,0.46,0.96,0.0
8357,Barajas,Private room in rental unit,Private room,1.0,43.0,1.0,False,Room,1,0.16,0.47,0.91,0.0
8358,Centro,Entire rental unit,Entire home/apt,1.0,86.0,90.0,False,House,5,0.98,0.4,0.47,0.25
8359,Centro,Entire rental unit,Entire home/apt,1.0,104.0,7.3,True,House,2,0.21,0.46,0.84,0.02
8360,Ciudad Lineal,Entire loft,Entire home/apt,2.0,70.0,15.0,False,Floor,3,0.52,0.66,0.86,0.04
8361,Centro,Entire rental unit,Entire home/apt,1.0,86.0,5.3,True,House,5,0.96,0.47,0.89,0.01
8362,ChamberÃ­,Entire rental unit,Entire home/apt,3.0,209.0,31.0,False,Floor,4,0.74,0.94,0.91,0.08
8363,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,96.0,1.0,True,House,3,0.53,0.91,0.88,0.0
8364,Salamanca,Entire rental unit,Entire home/apt,3.0,313.0,4.2,True,House,4,0.62,0.54,0.5,0.01
8365,Salamanca,Entire rental unit,Entire home/apt,2.0,161.0,31.0,False,Floor,5,0.82,0.61,0.92,0.08
8366,Salamanca,Entire rental unit,Entire home/apt,1.0,131.0,4.5,True,House,2,0.26,0.54,0.4,0.01
8367,Centro,Entire rental unit,Entire home/apt,5.0,176.0,3.2,True,House,5,0.99,0.58,0.93,0.01
8368,Arganzuela,Entire rental unit,Entire home/apt,2.0,96.0,36.9,True,House,3,0.51,0.78,0.83,0.1
8369,Villa de Vallecas,Entire rental unit,Entire home/apt,2.0,84.0,7.1,True,House,2,0.32,0.81,0.55,0.02
8370,Centro,Entire rental unit,Entire home/apt,0.0,97.0,4.6,True,House,4,0.73,0.57,0.87,0.01
8371,Centro,Entire rental unit,Entire home/apt,4.0,213.0,6.7,True,House,4,0.68,0.44,0.65,0.02
8372,Centro,Entire rental unit,Entire home/apt,1.0,156.0,1.0,True,Floor,4,0.77,0.88,0.98,0.0
8373,Centro,Entire rental unit,Entire home/apt,1.0,155.0,1.0,True,House,4,0.74,0.85,0.75,0.0
8374,Arganzuela,Entire rental unit,Entire home/apt,1.0,140.0,1.0,True,Floor,5,0.95,0.62,0.67,0.0
8375,Arganzuela,Entire rental unit,Entire home/apt,1.0,166.0,1.0,True,House,4,0.62,0.48,0.87,0.0
8376,Hortaleza,Private room in rental unit,Private room,1.0,32.0,1.0,False,Room,4,0.79,0.38,0.86,0.0
8377,TetuÃ¡n,Entire rental unit,Entire home/apt,0.0,101.0,6.8,True,House,5,0.87,0.58,0.7,0.02
8378,Salamanca,Entire rental unit,Entire home/apt,1.0,114.0,4.2,True,Floor,4,0.63,0.31,0.99,0.01
8379,Centro,Entire rental unit,Entire home/apt,3.0,166.0,31.0,False,Floor,4,0.79,0.7,0.83,0.08
8380,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,96.0,31.0,False,Floor,4,0.64,0.42,0.82,0.08
8381,Centro,Entire rental unit,Entire home/apt,0.0,75.0,3.9,False,Floor,4,0.7,0.84,0.97,0.01
8382,Centro,Entire rental unit,Entire home/apt,1.0,128.0,6.7,True,Floor,3,0.46,0.84,0.84,0.02
8383,Centro,Entire rental unit,Entire home/apt,0.0,80.0,31.0,True,Floor,4,0.78,0.41,0.8,0.08
8384,Usera,Entire rental unit,Entire home/apt,1.0,101.0,2.0,True,Floor,3,0.41,0.42,0.91,0.01
8385,Arganzuela,Entire rental unit,Entire home/apt,2.0,89.0,26.0,True,Floor,4,0.67,0.33,0.99,0.07
8386,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,124.0,1.2,True,House,5,0.83,0.9,0.78,0.0
8387,Centro,Entire rental unit,Entire home/apt,1.0,110.0,4.6,True,House,4,0.79,0.49,0.87,0.01
8388,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,101.0,4.6,True,Floor,4,0.76,0.76,0.96,0.01
8389,Retiro,Private room in bed and breakfast,Private room,1.0,42.0,1.0,False,Room,3,0.56,0.57,0.84,0.0
8390,ChamberÃ­,Entire rental unit,Entire home/apt,3.0,139.0,1.1,True,Floor,5,0.86,0.65,0.71,0.0
8391,Salamanca,Entire rental unit,Entire home/apt,2.0,137.0,2.9,True,House,4,0.79,0.46,0.55,0.01
8392,Centro,Entire rental unit,Entire home/apt,1.0,109.0,4.1,True,House,4,0.65,0.53,0.99,0.01
8393,ChamberÃ­,Entire rental unit,Entire home/apt,3.0,182.0,31.0,False,Floor,5,0.89,0.52,0.88,0.08
8394,Centro,Entire rental unit,Entire home/apt,1.0,211.0,2.8,True,House,1,0.14,0.69,0.9,0.01
8395,Centro,Entire rental unit,Entire home/apt,1.0,119.0,6.4,True,Floor,4,0.64,0.85,0.52,0.02
8396,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,101.0,4.6,True,Floor,4,0.74,0.91,0.86,0.01
8397,Centro,Entire rental unit,Entire home/apt,2.0,158.0,2.0,False,Floor,5,0.99,0.52,0.92,0.01
8398,Centro,Private room in rental unit,Private room,1.0,61.0,1.9,False,Room,5,0.85,0.65,0.96,0.01
8399,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,101.0,4.6,True,House,5,0.98,0.34,0.82,0.01
8400,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,112.0,4.6,True,Floor,4,0.69,0.7,1.0,0.01
8401,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,103.0,4.6,True,Floor,3,0.56,0.92,0.94,0.01
8402,Hortaleza,Private room in bed and breakfast,Private room,1.0,86.0,3.6,False,Room,3,0.47,0.45,0.4,0.01
8403,Arganzuela,Entire rental unit,Entire home/apt,1.0,81.0,2.0,False,Floor,5,0.84,0.37,0.84,0.01
8404,Arganzuela,Entire rental unit,Entire home/apt,2.0,108.0,2.0,False,Floor,5,0.91,0.89,0.81,0.01
8405,Arganzuela,Entire rental unit,Entire home/apt,3.0,135.0,2.0,False,Floor,5,0.89,0.73,0.87,0.01
8406,Centro,Entire rental unit,Entire home/apt,1.0,75.0,28.0,False,Floor,3,0.49,0.81,0.65,0.08
8407,Latina,Entire rental unit,Entire home/apt,3.0,263.0,2.4,True,House,5,0.99,0.35,0.6,0.01
8408,Centro,Entire rental unit,Entire home/apt,2.0,149.0,2.4,True,Floor,5,0.87,0.76,0.62,0.01
8409,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,95.0,33.7,True,House,4,0.63,0.59,0.83,0.09
8410,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,91.0,33.7,True,Floor,5,0.95,0.44,0.98,0.09
8411,ChamartÃ­n,Entire rental unit,Entire home/apt,3.0,158.0,33.7,True,House,4,0.72,0.55,0.84,0.09
8412,ChamberÃ­,Entire rental unit,Entire home/apt,3.0,184.0,31.0,False,House,4,0.77,0.38,0.32,0.08
8413,Centro,Entire rental unit,Entire home/apt,2.0,142.0,31.0,False,House,3,0.42,0.33,0.8,0.08
8414,Centro,Entire rental unit,Entire home/apt,2.0,107.0,33.7,True,Floor,2,0.25,0.8,0.94,0.09
8415,Retiro,Entire rental unit,Entire home/apt,1.0,110.0,3.0,False,House,5,0.89,0.4,0.41,0.01
8416,Centro,Entire rental unit,Entire home/apt,2.0,100.0,31.0,True,Floor,5,0.81,0.55,0.48,0.08
8417,Centro,Entire rental unit,Entire home/apt,1.0,138.0,2.0,False,House,5,0.9,0.47,0.52,0.01
8418,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,238.0,6.8,True,Floor,4,0.76,0.74,0.94,0.02
8419,Villaverde,Entire rental unit,Entire home/apt,1.0,79.0,4.6,True,Floor,2,0.34,0.63,0.95,0.01
8420,Villaverde,Entire rental unit,Entire home/apt,1.0,76.0,4.6,True,House,3,0.43,0.5,0.86,0.01
8421,Villaverde,Entire rental unit,Entire home/apt,2.0,77.0,4.6,True,House,5,0.87,0.55,0.38,0.01
8422,Villaverde,Entire rental unit,Entire home/apt,2.0,76.0,4.7,True,House,4,0.66,0.46,0.67,0.01
8423,Centro,Private room in home,Private room,1.0,111.0,3.0,False,Room,5,0.86,0.81,0.74,0.01
8424,Ciudad Lineal,Private room in condo,Private room,1.0,40.0,1.0,True,Room,3,0.49,0.44,0.99,0.0
8425,Centro,Entire rental unit,Entire home/apt,3.0,180.0,29.6,False,Floor,4,0.69,0.92,0.95,0.08
8426,Hortaleza,Entire rental unit,Entire home/apt,1.0,109.0,2.0,False,Floor,5,0.87,0.84,0.95,0.01
8427,Hortaleza,Entire rental unit,Entire home/apt,2.0,144.0,2.0,False,House,3,0.49,0.47,0.81,0.01
8428,Centro,Entire rental unit,Entire home/apt,1.0,111.0,4.4,True,Floor,5,0.88,0.93,0.87,0.01
8429,ChamberÃ­,Entire rental unit,Entire home/apt,2.0,185.0,31.0,False,House,4,0.65,0.81,0.85,0.08
8430,Centro,Entire rental unit,Entire home/apt,1.0,88.0,59.2,False,Floor,1,0.03,0.67,0.38,0.16
8431,Centro,Entire rental unit,Entire home/apt,0.0,92.0,6.2,True,House,1,0.1,0.54,0.91,0.02
8432,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,108.0,33.8,True,House,5,0.87,0.51,0.99,0.09
8433,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,72.0,27.3,True,Floor,5,0.83,0.74,0.95,0.07
8434,Centro,Entire rental unit,Entire home/apt,1.0,94.0,30.0,True,House,5,0.84,0.85,0.82,0.08
8435,Puente de Vallecas,Entire rental unit,Entire home/apt,0.0,69.0,4.7,True,Floor,5,0.9,0.63,0.91,0.01
8436,San Blas - Canillejas,Entire rental unit,Entire home/apt,1.0,98.0,2.0,False,House,4,0.64,0.53,0.94,0.01
8437,Puente de Vallecas,Entire rental unit,Entire home/apt,2.0,101.0,4.7,True,House,5,0.94,0.81,0.89,0.01
8438,Centro,Entire rental unit,Entire home/apt,2.0,172.0,4.4,True,House,5,0.94,0.89,0.89,0.01
8439,Arganzuela,Entire rental unit,Entire home/apt,1.0,82.0,4.4,True,House,2,0.39,0.77,0.86,0.01
8440,Salamanca,Entire rental unit,Entire home/apt,3.0,111.0,2.4,True,Floor,5,0.83,0.87,0.45,0.01
8441,Centro,Entire rental unit,Entire home/apt,3.0,100.0,2.3,True,Floor,4,0.68,0.94,0.83,0.01
8442,Ciudad Lineal,Entire rental unit,Entire home/apt,1.0,86.0,30.0,True,House,3,0.47,0.66,0.92,0.08
8443,Centro,Entire rental unit,Entire home/apt,1.0,93.0,2.0,True,Floor,4,0.65,0.34,0.43,0.01
8444,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,104.0,3.8,False,House,5,0.93,0.91,0.9,0.01
8445,Centro,Entire rental unit,Entire home/apt,3.0,156.0,2.0,False,House,1,0.12,0.79,0.99,0.01
8446,Centro,Entire rental unit,Entire home/apt,1.0,87.0,4.8,True,Floor,4,0.64,0.75,0.93,0.01
8447,Latina,Entire rental unit,Entire home/apt,1.0,96.0,6.4,True,Floor,5,0.95,0.36,0.82,0.02
8448,San Blas - Canillejas,Entire rental unit,Entire home/apt,0.0,92.0,3.9,True,House,2,0.3,0.77,0.97,0.01
8449,TetuÃ¡n,Entire rental unit,Entire home/apt,0.0,121.0,6.8,True,House,5,0.92,0.69,0.89,0.02
8450,Centro,Entire rental unit,Entire home/apt,3.0,144.0,6.4,True,Floor,5,0.84,0.91,0.94,0.02
8451,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,148.0,3.2,False,Floor,2,0.34,0.9,0.59,0.01
8452,ChamartÃ­n,Entire rental unit,Entire home/apt,0.0,95.0,6.4,True,Floor,3,0.54,0.55,0.8,0.02
8453,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,93.0,29.8,False,House,5,0.93,0.64,0.65,0.08
8454,ChamberÃ­,Entire condo,Entire home/apt,1.0,150.0,2.0,True,House,2,0.27,0.45,0.31,0.01
8455,Centro,Entire rental unit,Entire home/apt,1.0,71.0,28.0,True,House,1,0.15,0.51,0.84,0.08
8456,Centro,Entire rental unit,Entire home/apt,1.0,60.0,2.4,True,Floor,5,0.98,0.87,0.63,0.01
8457,Centro,Entire rental unit,Entire home/apt,2.0,66.0,2.4,True,Floor,5,0.89,0.89,0.72,0.01
8458,Centro,Entire rental unit,Entire home/apt,2.0,52.0,2.3,True,House,4,0.7,0.46,0.77,0.01
8459,Centro,Entire rental unit,Entire home/apt,2.0,76.0,2.4,True,Floor,4,0.7,0.82,0.92,0.01
8460,Centro,Entire rental unit,Entire home/apt,2.0,83.0,28.0,True,House,5,0.95,0.87,0.85,0.08
8461,ChamartÃ­n,Entire rental unit,Entire home/apt,0.0,75.0,6.8,True,House,4,0.65,0.32,1.0,0.02
8462,Arganzuela,Entire rental unit,Entire home/apt,1.0,57.0,3.4,True,House,4,0.78,0.31,0.34,0.01
8463,Carabanchel,Entire rental unit,Entire home/apt,0.0,81.0,5.2,True,House,5,0.84,0.7,0.92,0.01
8464,Latina,Entire loft,Entire home/apt,1.0,68.0,3.0,False,Floor,5,0.95,0.39,0.84,0.01
8465,Centro,Entire rental unit,Entire home/apt,2.0,147.0,6.8,True,House,4,0.74,0.42,0.87,0.02
8466,Centro,Private room in rental unit,Private room,1.0,46.0,2.4,True,Room,3,0.47,0.9,0.8,0.01
8467,ChamartÃ­n,Entire rental unit,Entire home/apt,3.0,134.0,31.0,False,House,4,0.79,0.85,0.86,0.08
8468,Centro,Entire rental unit,Entire home/apt,1.0,126.0,2.1,True,Floor,4,0.76,0.8,0.81,0.01
8469,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,97.0,9.2,True,House,3,0.59,0.95,0.93,0.03
8470,Centro,Entire rental unit,Entire home/apt,3.0,143.0,3.0,True,House,4,0.78,0.49,1.0,0.01
8471,Carabanchel,Private room in rental unit,Private room,1.0,116.0,2.0,True,Room,5,0.87,0.63,0.96,0.01
8472,Carabanchel,Private room in rental unit,Private room,1.0,91.0,2.0,True,Room,3,0.49,0.83,0.71,0.01
8473,Moratalaz,Private room in rental unit,Private room,1.0,26.0,2.0,False,Room,1,0.01,0.51,0.73,0.01
8474,Puente de Vallecas,Entire serviced apartment,Entire home/apt,2.0,141.0,2.2,True,Room,2,0.25,0.84,0.97,0.01
8475,ChamberÃ­,Entire rental unit,Entire home/apt,2.0,133.0,31.0,False,Floor,4,0.73,0.7,0.91,0.08
8476,Arganzuela,Private room in guest suite,Private room,1.0,63.0,2.0,False,Room,4,0.79,0.5,0.87,0.01
8477,Centro,Entire rental unit,Entire home/apt,1.0,92.0,3.0,False,Floor,4,0.74,0.39,0.72,0.01
8478,Ciudad Lineal,Entire rental unit,Entire home/apt,2.0,60.0,2.4,True,Floor,4,0.73,0.8,0.68,0.01
8479,Arganzuela,Entire rental unit,Entire home/apt,2.0,104.0,31.0,False,Floor,5,0.92,0.31,1.0,0.08
8480,Centro,Entire condo,Entire home/apt,1.0,140.0,4.0,False,House,1,0.02,0.86,0.7,0.01
8481,Puente de Vallecas,Entire serviced apartment,Entire home/apt,1.0,136.0,2.2,True,Room,2,0.27,0.36,0.82,0.01
8482,Puente de Vallecas,Entire serviced apartment,Entire home/apt,2.0,153.0,2.5,False,Room,5,0.84,0.56,0.87,0.01
8483,Puente de Vallecas,Entire serviced apartment,Entire home/apt,1.0,135.0,2.2,True,Room,3,0.47,0.45,0.99,0.01
8484,Puente de Vallecas,Entire serviced apartment,Entire home/apt,1.0,126.0,2.2,True,Room,4,0.71,0.75,0.99,0.01
8485,Centro,Entire rental unit,Entire home/apt,2.0,163.0,2.0,True,House,5,0.93,0.91,0.99,0.01
8486,Centro,Entire rental unit,Entire home/apt,1.0,116.0,4.5,True,Floor,5,0.91,0.8,0.88,0.01
8487,Centro,Entire rental unit,Entire home/apt,1.0,127.0,4.1,True,Floor,2,0.25,0.47,0.95,0.01
8488,Centro,Entire rental unit,Entire home/apt,1.0,125.0,4.1,True,Floor,5,0.88,0.47,0.85,0.01
8489,Centro,Entire rental unit,Entire home/apt,1.0,125.0,4.5,True,House,5,0.91,0.7,0.35,0.01
8490,Centro,Entire rental unit,Entire home/apt,2.0,154.0,4.3,True,House,3,0.5,0.46,0.45,0.01
8491,Centro,Entire rental unit,Entire home/apt,2.0,166.0,4.4,True,Floor,5,0.92,0.79,0.49,0.01
8492,Centro,Entire rental unit,Entire home/apt,2.0,166.0,4.4,True,House,4,0.75,0.7,0.99,0.01
8493,Centro,Entire rental unit,Entire home/apt,2.0,166.0,4.4,True,House,5,0.99,0.44,0.42,0.01
8494,Centro,Entire rental unit,Entire home/apt,2.0,154.0,4.0,True,House,4,0.74,0.67,0.9,0.01
8495,Centro,Entire rental unit,Entire home/apt,2.0,154.0,4.0,True,Floor,4,0.68,0.4,0.93,0.01
8496,Centro,Entire rental unit,Entire home/apt,2.0,154.0,4.5,True,House,2,0.31,0.88,0.85,0.01
8497,Centro,Entire rental unit,Entire home/apt,2.0,154.0,4.0,True,House,5,0.96,0.38,0.78,0.01
8498,Arganzuela,Entire rental unit,Entire home/apt,0.0,85.0,1.0,False,House,4,0.72,0.3,0.9,0.0
8499,Centro,Entire rental unit,Entire home/apt,1.0,143.0,4.1,True,Floor,1,0.08,0.72,0.8,0.01
8500,Centro,Entire rental unit,Entire home/apt,1.0,132.0,4.1,True,Floor,1,0.02,0.4,0.8,0.01
8501,Centro,Private room in rental unit,Private room,1.0,112.0,1.4,False,Room,4,0.69,0.35,0.51,0.0
8502,Centro,Entire rental unit,Entire home/apt,2.0,138.0,30.0,False,Floor,3,0.49,0.9,0.65,0.08
8503,ChamartÃ­n,Entire rental unit,Entire home/apt,2.0,239.0,2.0,True,Floor,4,0.79,0.93,0.91,0.01
8504,ChamartÃ­n,Entire rental unit,Entire home/apt,2.0,239.0,2.0,True,Floor,5,0.94,0.32,0.83,0.01
8505,Centro,Entire rental unit,Entire home/apt,2.0,154.0,1.0,True,House,3,0.54,0.32,0.98,0.0
8506,Puente de Vallecas,Entire rental unit,Entire home/apt,3.0,106.0,3.0,False,Floor,4,0.79,0.85,0.85,0.01
8507,Centro,Entire rental unit,Entire home/apt,1.0,122.0,7.0,True,Floor,4,0.8,0.36,0.68,0.02
8508,Ciudad Lineal,Entire rental unit,Entire home/apt,1.0,100.0,6.8,True,Floor,5,0.97,0.9,0.82,0.02
8509,Centro,Private room in rental unit,Private room,1.0,40.0,3.0,True,Room,5,0.85,0.3,0.92,0.01
8510,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,107.0,4.2,True,House,3,0.42,0.4,0.89,0.01
8511,Centro,Entire rental unit,Entire home/apt,1.0,84.0,5.3,True,Floor,4,0.64,0.54,0.37,0.01
8512,Salamanca,Entire rental unit,Entire home/apt,1.0,132.0,33.7,True,House,4,0.62,0.53,0.89,0.09
8513,Hortaleza,Entire rental unit,Entire home/apt,3.0,150.0,3.0,False,House,5,0.98,0.41,1.0,0.01
8514,Hortaleza,Entire rental unit,Entire home/apt,3.0,96.0,28.0,False,House,3,0.51,0.49,0.83,0.08
8515,Centro,Private room in rental unit,Private room,1.0,72.0,3.0,False,Room,3,0.59,0.58,0.84,0.01
8516,Retiro,Entire rental unit,Entire home/apt,3.0,129.0,6.4,True,House,5,0.93,0.66,0.54,0.02
8517,Carabanchel,Entire rental unit,Entire home/apt,2.0,99.0,4.4,True,Floor,3,0.48,0.56,0.89,0.01
8518,Hortaleza,Entire rental unit,Entire home/apt,1.0,100.0,34.1,True,House,4,0.68,0.34,0.95,0.09
